instance_id,text,source,scores,users,man_score,woman_score,white_score,black_score,asian_score,nonwhite_score,label
835,I need to change the plan of this afternoons call.But what about Monday morning after 9 00,revised,"[5.0, 2.0, 2.0, 3.0, 3.0, 3.0, 1.0]","['5b0d1b8e444cef0001ca66ac', '5c59d8105bbd810001fb26de', '59c9c8da5535800001a8e434', '5d321a7348bf98001646aeb2', '5fa6ce1ded47dd36825f00d7', '63ed1d16cb4f814893353e97', '62a9513ae9305607fd5af01a']",3.0,2.8,3.2,1.5,,1.5,2.7142857142857144
836,"Hi Victor,



Either way is fine with me. Feel free to make the decision, whether it be Mr. Goodell or someone else.",revised,"[4.0, 3.0, 2.0, 4.0, 5.0]","['6316c38449466a362ee07be9', '5484949efdf99b0379939cc6', '630e2acdb76b29b94ceecff1', '615914a33224dc31f1045612', '5cbb78d664170f00011d7c4f']",3.0,4.5,3.6,,,,3.6
837,I have recently changed jobs which has resulted in my new email address. Please send any future correspondence to his email address. Thank you.,revised,"[5.0, 4.0, 5.0, 3.0, 4.0, 5.0, 5.0, 4.0]","['60fe1f50d7381139258f29a7', '5f55703988e3f3145f5bb48a', '614e7b3a166756f594091945', '636d6ce3fb3683ff33f9e514', '63b48736ce3bb3afbc79ff7c', '63fb73b8e64f455117b045b9', '5dc2354a28e0d5185e05067c', '5f276d8f38b9f857f5cebf21']",4.0,4.6,4.2,,,4.666666666666667,4.375
838,"As requested, I have attached my Reliant Energy schedule. I send this at least twice weekly to the people on the list below. I'm only doing business with them at one point and they are making money off Enron. But he has agreed to give me a little operational flexibility over the weekends if I need it. I send them a wire every Thursday, unless its like this week where prices ran up and I had to send it on Wednesday. ",revised,"[4.0, 4.0, 3.0, 2.0, 5.0, 3.0, 3.0]","['61539b3fa541b182c0fadde1', '5d498ea0faa15b001acd4a5d', '63804d105c37525d499b9c6c', '604fe63ed8fccadd22fba2b2', '6400f34a0d001f6bd0faadaa', '61071a0d2b914a0ea66eae94', '5d520a2a08c3b00019384072']",5.0,3.1666666666666665,3.75,3.0,3.0,3.0,3.4285714285714284
839,"You look very nice. In fact, I think you might look even better in person than in the photo.",revised,"[3.0, 2.0, 2.0, 5.0, 1.0, 3.0, 2.0]","['61074792728f0f9e791ad083', '60ff27e7e1030af99a1ecc26', '60fe2ca35fb0b7e67fcfff18', '5ef035131f1b2a546b44c391', '5c696229bd58280001b4f554', '6165a91cfe487d469c4242fd', '611f1751f8fd84c3ba826634']",3.6666666666666665,1.6666666666666667,2.1666666666666665,,5.0,5.0,2.5714285714285716
84,"Sara,
We are getting pressure from our commercial people to finalize the ISDA with 
Louis Dreyfus Plastics.",enron,"[3.0, 2.0, 2.0, 3.0, 3.0, 1.0]","['5d4a36e8a61675000169036f', '5c003b5c2c8cc1000138e25f', '63915e2f380a036b2edf35c9', '614e7b3a166756f594091945', '6152b8943ef5c73934ed350a', '62a9513ae9305607fd5af01a']",2.5,2.25,2.3333333333333335,2.0,,2.3333333333333335,2.3333333333333335
840,"Attached is the final draft of the above presentation. It is ready to be

sent to CSFB. Please contact me if you have any questions and thanks for reading! ",revised,"[5.0, 5.0, 3.0, 5.0, 3.0, 5.0, 5.0]","['63d1b87e756b5709b1e90ff3', '6290d34243e9347c40bac608', '5f0f433274ad8a03f0a4c8f4', '63f93660b863689518fb98d8', '614e5da8098985493c989460', '5c0e8c65a2f251000137e916', '5e20a27f25a4d03b9ee10bc6']",3.6666666666666665,5.0,4.6,3.0,,4.0,4.428571428571429
841,"Looks like everything went well. We do not have access to the Terminal Server right now. 
John",enron,"[5.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0]","['5f61ddc72199f304bea2a4f4', '63804d105c37525d499b9c6c', '5dce29700ad506063969a4a5', '610763db336c7d883758810d', '630caf1e86e49cd599f4b53a', '5e26762aa8c1118a9d578c4d', '60cc67809f92d570ba4dc2c5']",4.0,3.6666666666666665,4.0,3.5,4.0,3.6666666666666665,3.857142857142857
842,"Ina,
I gave you a cellular bill to be expensed last week or early this week, do you still have it ?
Also do you have the flight info for Miami and hotel info ?
dutch",enron,"[4.0, 2.0, 3.0, 3.0, 2.0, 2.0]","['59d1e366faf42e00012b6c1c', '5fb9b9c1c62f408e51e09e32', '5b15d20c444cef0001cb1153', '6272892b05043371638ee032', '60edb2213042be8b4c1363c2', '594a955b09c434000142a8fb']",2.5,2.75,2.25,4.0,,3.5,2.6666666666666665
843,"Don,
I had a meeting with Davis Thames from Global Finance group this morning. 
Basically, he did not agree with your (old) structure. He walked me through 
on his concerns in detail. For some critical points, I don't necessarily 
agree with his argument such as probability & volatility assumptions of the 
curve. He thought we don't have that at all in our valuation method. I will 
talk to Yvan tomorrow morning to find out exact structure/valuation method 
and let you know the result. It might happen because Davis didn't get the 
update on latest/revised structure. Thank you.
Jinsung Myung
(37330)",enron,"[5.0, 4.0, 3.0, 4.0, 3.0, 4.0]","['6150ca885dca8c918357a4d1', '62db76a315d362749f584469', '614e5da8098985493c989460', '5d076df10eb3440018758980', '5c696229bd58280001b4f554', '61071a0d2b914a0ea66eae94']",4.0,3.6666666666666665,3.8,,,4.0,3.8333333333333335
844,I only had a few changes. Please see the attached message. ,revised,"[5.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0]","['5e2b74daae56b71b9d24d89b', '63c6c86379d754f53136d84c', '62fbeca46caf4abaaf74b5f1', '62858e3a433a7a27305f1992', '5cbb78d664170f00011d7c4f', '63856845134e9c850a9e38f7', '63d3fadce8d1c8d393740c2b']",3.0,3.8,3.5714285714285716,,,,3.5714285714285716
845,"Are you going to play, too? Or are you going to instruct us from the bench?",revised,"[2.0, 3.0, 1.0, 3.0, 4.0, 2.0, 2.0]","['60dfa0f80964725cfdab1685', '6095d9eeea5ca5b1f3e39cce', '63e51bc3169991cfbcd4fe97', '614e7b3a166756f594091945', '5ffa4ec324c6e04131793275', '5efcaaee74e56207d16db007', '5f4fc497a3b4320c8928639e']",2.4,2.5,2.3333333333333335,,,3.0,2.4285714285714284
846,"Could you tell me when you're riding into Baton Rouge? Will it be Friday or Saturday, maybe?",revised,"[4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0]","['6108486c59c7eb367ebefa5f', '5bf6fc936c445d0001aeba98', '630caf1e86e49cd599f4b53a', '5dbe0ca99ea0b1327a2a8d4e', '614dd661c1fb4b13a7e99d64', '5e01451c6e8aabd0d17df3a9', '631f9f50e32a53a43badde1e']",4.4,4.0,4.333333333333333,4.0,,4.0,4.285714285714286
847,"I studied and still did not do good.

I'm ready to do something tonight though.

Are you guys doing anything?

Did you already go out tonight if you did was it fun?",revised,"[2.0, 5.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0]","['5d4c7ac3e8ec490018b0050d', '63f018abf8a9cc18acee5799', '6321b8a415804175faa4a824', '5efe4033859ac314b6d79a50', '5fd66ce8aec66457ff73d743', '5d32058c1f845b0016baaa65', '5deaf334789cb321c7f002c2', '6376b9ede4f5ca90df04d617']",4.0,3.0,3.8333333333333335,3.0,,2.5,3.5
848,"Mark, do we really want a story on SA at this point? Seems we have better 
things to talk about at this point in time.
Regards
Delainey",enron,"[3.0, 5.0, 1.0, 3.0, 3.0, 3.0, 2.0]","['63ff85248ee53feba08a05fe', '63ed508fde849af6ba4b96e5', '55132578fdf99b1b0568bdb8', '5d4e212b81ca1c001b21672c', '5df27b81acd5ce18b4bd225c', '5fb9de27e62120924c5b2176', '5f77c6a1a110ce346dc016ec']",3.2,2.0,2.8333333333333335,3.0,,3.0,2.857142857142857
849,"Is there anyone interested in working with my team on my three daylights Feb 22nd thru 24th? It is next weekend fri,sat & sun.
ED",enron,"[3.0, 5.0, 5.0, 3.0, 3.0, 3.0, 4.0]","['5ede3d2ef7c9f9068776c4d2', '5bf408f7f35e0c000101693a', '62db157402a7033df0048e1c', '6111299ba7aede3df217d7fe', '5be87ae193ca1f00014dae06', '5fecec76827f81eea8e1796d', '6165a91cfe487d469c4242fd']",3.75,3.6666666666666665,3.2,5.0,,5.0,3.7142857142857144
85,"Hello.

I heard that there were some videos that may have led to people ridiculing me. Could you please list the videos people are talking about, and who is involved in the situation? I would really appreciate it so I can get to the bottom of this issue. Sorry for the inconvenience. ",revised,"[4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 5.0]","['5d4c7ac3e8ec490018b0050d', '6267ec348d99cc16e7beb7f7', '63ea83120de8f45e197c3abd', '6400f34a0d001f6bd0faadaa', '63fd0b886bb6d681c03d7374', '5ee667342eebe93d1db38dd0', '63655d5226651ebb9318f938']",4.2,3.0,4.0,4.0,5.0,3.8,3.857142857142857
850,"Dear Sir/Madam



I hope this email finds you well. I wanted to touch base with you regarding a recent situation involving some individuals. While it may be tempting to play mind games with others, I believe that it is important to approach our interactions with respect and consideration for their feelings.



I understand that certain situations can be frustrating or challenging, but I believe that we should strive to treat others with kindness and understanding. If there is anything I can do to help you navigate this situation, please do not hesitate to reach out to me.



Thank you for taking the time to read my email, and I look forward to hearing from you soon.



Best regards,











",revised,"[3.0, 5.0, 4.0, 4.0, 2.0, 5.0]","['59ea4e1116ecc200016ff81e', '5ec12ad1759b78000a4f9965', '5e2b74daae56b71b9d24d89b', '60d4ecd22def4bbd52671db2', '56e32190e414dc000c8b40ae', '5c5c8a688089970001788f30']",4.0,4.333333333333333,4.0,,3.5,3.5,3.8333333333333335
851,"I went to Denver East, have you heard of it? I was wondering if you have any friends that work there. Personally, I like working here because it's pretty exciting on the trade floor. Also, are you and the others going out tomorrow night after the rehearsal dinner? I'd love to join you all, if possible. ",revised,"[5.0, 4.0, 5.0, 2.0, 5.0, 5.0]","['637eb496be8424d63998a0a3', '60da243688f9aa74901ae90e', '5bd8fabf544d4f000141d94d', '5f45beae060bdc1f49704285', '5fecec76827f81eea8e1796d', '581e0aee4182b600017307ea']",4.0,5.0,4.333333333333333,,,,4.333333333333333
852,"Keep up the good work. We just got home, and we love it. A good job for only $80. Thank you.



Ken",revised,"[4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0]","['5c080adf76e77b00016744dc', '63efd2be78899d81e1eeafdd', '6068bf5914131f3a1a80a413', '5aea7d94a110a00001f7e50e', '6426e41f68bf7666679d4afb', '6111502e4dba0ac8447e8c28', '63d15786c6072d713438b806']",3.8,4.5,4.0,,,4.0,4.0
853,"Hello! How are you? How's the family doing? Would you like to go a trip.



Regards, Sam",revised,"[4.0, 4.0, 3.0, 3.0, 4.0, 5.0, 4.0]","['5e65531ade78962d424730a3', '5d8a64630ffb9c001746ca2c', '63b5681c49af1cbe651420bc', '60ff27e7e1030af99a1ecc26', '6068bf5914131f3a1a80a413', '5ffa4ec324c6e04131793275', '61118e9a32395df5867ce217']",4.25,3.5,3.8,,4.0,4.0,3.857142857142857
854,"Hi Jen,



I got your message. Thanks for the heads up.",revised,"[5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0]","['5bc8897f462bdb0001a61426', '6412285c18716831333d53b3', '6174b5852985c94f3684a05d', '5d4e212b81ca1c001b21672c', '57a2caf8275be6000135b3aa', '61022a84042923c389bf1499', '6101f6f45269e30a22fc4526']",4.25,4.0,4.666666666666667,4.0,4.0,3.75,4.142857142857143
855,"Hi Suzanne,
I haven't seen a revised flight schedule from TAP.  Have they made the change 
yet?
Thanks,
Kay",enron,"[5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0]","['5c745589be30fc0014e83dc2', '5cfafa8c2bcca70017252f6b', '5dde8961a4aa26f2f73d785b', '63e4057033c01ca76a0d8d2a', '5d6315fdfb93530001804285', '5e20a27f25a4d03b9ee10bc6', '5ab3ba93fa3b4e000172b6de', '5c961ee66357fb0001ef4b4a']",4.4,4.0,4.666666666666667,3.5,,4.2,4.375
856,You can find my draft of the filing below if you are not already familiar with it.,revised,"[2.0, 4.0, 5.0, 1.0, 5.0, 2.0, 5.0]","['610d7f845082b557c0ca5b25', '613254f907b5038999e2688f', '62db157402a7033df0048e1c', '610c54c190d4d2399972b294', '5ec2feeb47c4471339d3b2ce', '5c567e2acc53750001751cb0', '60fccc55d3d53b24bb3c8379']",2.6666666666666665,3.6666666666666665,3.4,,,3.5,3.4285714285714284
857,"Thanks, Tana.
Just to let you know that I'm off next week, so I'm going to pass all this on 
to Greg/Linda to deal with.
Sharon",enron,"[4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0]","['579f1d3bc9abeb0001af52d8', '63915e2f380a036b2edf35c9', '5aea7d94a110a00001f7e50e', '57027c1f68c641000e0c8970', '6111803025c0b80658532a61', '615f69f97b6fb976c2aee3bd', '60a2dd0e1d378ad4d982dae3']",3.75,3.3333333333333335,3.4,4.0,,4.0,3.5714285714285716
858,"Mary,
Here's the Outage information for LV. 
Let me know if there are quesitons.
Les",enron,"[5.0, 4.0, 5.0, 3.0, 4.0]","['60dfa0f80964725cfdab1685', '5c983e85b18d000017e1b7e9', '6108486c59c7eb367ebefa5f', '5d57a69c72ba1700184edd85', '5fbd057ea95c7102638685d5']",4.0,4.5,4.5,3.0,,3.0,4.2
859,Hi Rick.  Sorry it seems our timing isn't quite right.  Where are you?  SM,revised,"[2.0, 2.0, 3.0, 5.0, 5.0, 5.0, 5.0]","['5e9749b44592572013c96868', '59ea4e1116ecc200016ff81e', '614795c351b6c8373e6225fb', '5e72e0d8adc903240ac70891', '5ec2feeb47c4471339d3b2ce', '5fb0a3d6a8e4224b973e750b', '5e3cc28a194a520c0c128f13']",4.0,3.75,4.0,,2.0,3.5,3.857142857142857
86,what are you saying?  that i am a skank?,enron,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]","['6369700320bc7dd22e733009', '579f1d3bc9abeb0001af52d8', '5e700a1e8ec5e3011f03c08e', '558af269fdf99b7dfef4d7bd', '628e3b1e391943aad37fbd4f', '5ee667342eebe93d1db38dd0']",1.0,1.3333333333333333,1.3333333333333333,1.0,,1.0,1.1666666666666667
860,"I don't quite understand the schedule. It shows no variance for Gas Logistics. Maybe I am mistaken, but my workpapers show that we should be down by $300K or so. If you could help me understand this, I would really appreciate it. Thanks.",revised,"[2.0, 3.0, 4.0, 5.0, 3.0, 4.0, 5.0]","['601373dbd735b324b32818bd', '5ddef2e6929d5de6f1050f1c', '5feffaf65312ca38b5f63206', '6266b47e6da251268380b62b', '61086dd335b5043ec71b99b5', '594a955b09c434000142a8fb', '5fc6a3c3f7ddee03573bdd6c']",3.5,4.25,3.4,5.0,,4.5,3.7142857142857144
861,"Men,
Last night I ate my leftover NitNoi yellow chicken curry, mmmm..mmmm..
Now it wants out.
Yes, I'm bored and prohkrasstinayting(E spelling).  must go NOW!
C.",enron,"[1.0, 1.0, 2.0, 1.0, 2.0, 3.0]","['6108486c59c7eb367ebefa5f', '6267ec348d99cc16e7beb7f7', '5ef764821269f404a08607d7', '5dbe0ca99ea0b1327a2a8d4e', '63ecfe2832fb4c511dbeef17', '63336fbfcaa4a5d476a28b53']",2.0,1.5,1.8,,,1.0,1.6666666666666667
862,Ok to start calling you Lavo Delainey ,revised,"[3.0, 1.0, 3.0, 3.0, 2.0, 3.0, 4.0]","['63b4a733232fda6d87ba6a02', '5e82279d39ea6d067ea804eb', '5f1f2c053dd3620d41353827', '5ede22703409e1042973a050', '5e975ea254955d0bfe9f7929', '63336fbfcaa4a5d476a28b53', '63bc9e8cd8106f8d94c636d4']",3.0,2.6,2.6666666666666665,3.0,,3.0,2.7142857142857144
863,"Donald was trying to sort by POR AND POD,  Donald gets a repeating error of ""invalid variant type conversion"".
I tried to do that and no problem, but I am using the app locally, and Donald for some reason still has to go thru the windows 2000 terminal server.  I really want him to be able to use the app locally like it was designed to be used.
Please let me know.
C",enron,"[2.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0]","['5cfafa8c2bcca70017252f6b', '5ec12ad1759b78000a4f9965', '63e52066b0f31aee3860d8c2', '63ff85248ee53feba08a05fe', '57a2caf8275be6000135b3aa', '5df27b81acd5ce18b4bd225c', '639fad17342dfdbf0139f67c']",3.0,3.0,3.25,3.0,,2.6666666666666665,3.0
864,Sometimes I mess up and act like a dork...I hope it's not genetic! LOL,revised,"[2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 1.0]","['60fe22beeb612ead4d261590', '6174b049932ee98236563b51', '622a0d9a4f5132ad78e5f1b6', '63fb73b8e64f455117b045b9', '611b09935cd6e67f2b5e9ea2', '55b1add5fdf99b6731f04c5a', '60e9e639ca992b3ffc3dee53', '5d27dc6b46dea800184f8bfa']",2.5,2.5,2.6666666666666665,3.0,1.0,2.4,2.5
865,"The movie is 'better off dead' with John Cusack - popular when we were kids. 



can i please come collect my $ from you today? i owe it to the box (it's a long story, i'll tell you later.)  Thanks, MSA",revised,"[2.0, 3.0, 2.0, 4.0, 4.0, 1.0, 3.0]","['608590825d295c858cbe7fa9', '59c9c8da5535800001a8e434', '5a7618b18fe2dc0001057243', '64029de99a8a72fc5a205b7e', '5be87ae193ca1f00014dae06', '63ea79021f0c43def6174042', '63d15786c6072d713438b806']",3.0,2.3333333333333335,2.7142857142857144,,,,2.7142857142857144
866,"This meeting is very important. When is a good day/time that you can be sure to make it.



Thank you,



Stacey",revised,"[2.0, 5.0, 2.0, 2.0, 3.0, 4.0]","['6151f8d17451289b4a59a6a8', '57d435c8ca054400014bac35', '6151d7e5e542dc73b5eaf5db', '622a04c3557ea04c82c8f62f', '62a9513ae9305607fd5af01a', '63d15786c6072d713438b806']",2.0,3.2,3.0,3.0,,3.0,3.0
867,"The silly knuckleheads are still ruling the day, and we're waiting for them. Dave",revised,"[1.0, 4.0, 1.0, 2.0, 2.0, 1.0, 2.0]","['63e52066b0f31aee3860d8c2', '63f93660b863689518fb98d8', '5e13ad514c81b2a01ae4aa9f', '5e01451c6e8aabd0d17df3a9', '6007b5de4508d81c9a2a0433', '595fdaa1d82b180001c6e460', '63d44965adfa596dab33adc3']",1.6666666666666667,2.0,1.8333333333333333,2.0,,2.0,1.8571428571428572
868,"Mark says I need to talk to you about the Credit Derivatives confirmation 
process...",enron,"[3.0, 3.0, 3.0, 2.0, 3.0, 3.0]","['601b75077aa0425330b81e36', '5df4ed2eae7b303760a9d47c', '6137ebb74197e0473d1318e3', '60da243688f9aa74901ae90e', '5a8ae16ff49c9a0001f3acb4', '614dd661c1fb4b13a7e99d64']",2.8,3.0,2.8,3.0,,3.0,2.8333333333333335
869,"Bodie. I like Bodie. Here Bodie, you a goooood booy Bodie. I'M NOT 

KIDDING!!!!

I'd go with Bubba, but that's what we call our cat.",revised,"[1.0, 3.0, 3.0, 1.0, 1.0, 3.0, 3.0]","['5cfafa8c2bcca70017252f6b', '5ef571b16317d90009f5493a', '60fce88734b4f53c960253f0', '5feffaf65312ca38b5f63206', '55132578fdf99b1b0568bdb8', '614918a6dcc9c2fb0bde6331', '60eeed7cce4ddb957b239f03']",1.6666666666666667,2.5,2.3333333333333335,3.0,,2.0,2.142857142857143
87,"Dear Mark,



Can you please assist me with the following information: 

If Platts is licensing their information for use in the eNymex platform, does

that change the legal picture with regard to EnronOnline's use of Platts (any other) indices for settling our transactions?

Do we have any exposure here?



Please let me know what your opinion is about this and thank you,

Dave",revised,"[5.0, 5.0, 5.0, 3.0, 5.0, 4.0]","['62c026818910950fc380e599', '615b1bbb04fb28394b341ee9', '608590825d295c858cbe7fa9', '5ff0f1b0dd8cf14ba8957c5b', '610d7f845082b557c0ca5b25', '5ee667342eebe93d1db38dd0']",4.666666666666667,4.333333333333333,5.0,,3.0,3.5,4.5
870,"One of the online team is looking for someone from Legal who is working with 
(read ""holding up things with"") the Allegheny Energy people right now.  Any 
of you got anything going on?",enron,"[4.0, 2.0, 2.0, 3.0, 2.0, 3.0]","['61006be07e74dd9f144d12f1', '5fed6c9c0d786daf31f29f3d', '6272892b05043371638ee032', '5e84ecf6ecf1c00c1b3a1e10', '5e26762aa8c1118a9d578c4d', '62a9513ae9305607fd5af01a']",2.5,2.75,2.5,3.0,2.0,2.75,2.6666666666666665
871,"Nice work.  Can you add Jason Wolfe to the next report.
Thanks,
Mike",enron,"[5.0, 4.0, 5.0, 5.0, 4.0, 2.0, 3.0]","['5be769f53b047e0001a39b01', '5c75419284e176001254c7a5', '5fc6a3c3f7ddee03573bdd6c', '62c9990351a1fcfc4ea73063', '6165a91cfe487d469c4242fd', '5dc1cd625fd2031344dfe43d', '63d44965adfa596dab33adc3']",3.6,5.0,3.8333333333333335,5.0,,5.0,4.0
872,"Hello,



I am writing to let you know that I will be staying at the office later than I initially anticipated this evening. If you are free for to speak for a few moments, let me know the time and I will give you a call.

Thank you,

Susan",revised,"[5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 3.0, 5.0]","['62c026818910950fc380e599', '63915e2f380a036b2edf35c9', '5ef035131f1b2a546b44c391', '610a8b75ec5600f95b8b1c12', '5d6315fdfb93530001804285', '60fb534aa3d839c152fa8f36', '5d4254db5b2c430001418a3c', '595fdaa1d82b180001c6e460']",4.5,4.0,4.166666666666667,5.0,4.0,4.5,4.25
873,"Dan,
Did you ever receive an electronic copy of this guaranty format?
brant",enron,"[3.0, 3.0, 4.0, 3.0, 5.0, 5.0, 3.0]","['637eb496be8424d63998a0a3', '60ff27e7e1030af99a1ecc26', '613254f907b5038999e2688f', '5de33ff0cc246f3633dc01d2', '611b09935cd6e67f2b5e9ea2', '63dbd0221365338a25e03610', '63fb4b7f05faed13656528f0']",3.6666666666666665,4.5,3.5,,,5.0,3.7142857142857144
874,Hi.  Please call next week my cellphone when i am available.,revised,"[3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0]","['5cb62e9293342300017a72a1', '5efe4033859ac314b6d79a50', '5ddef2e6929d5de6f1050f1c', '63ecfe2832fb4c511dbeef17', '62c08fa6cab36e3a08790b49', '5df7b79c6887bc562a3022c6', '631a1f357c56acbb68d5dc14']",2.6,3.0,2.6666666666666665,,,3.0,2.7142857142857144
